상품상태,카테고리ID,상품명,판매가,재고수량,대표 이미지 파일명,상품 상세정보,판매자 상품코드,제조사,브랜드,부가세,원산지 직접입력,배송방법,배송비 유형,기본배송비,배송비 결제방식,반품배송비,교환배송비,지역별 차등배송비 정보,옵션형태,대카테고리,중카테고리,소카테고리
중고상품,55389955,오븐 프리미엄 4762,3804954,524,6305688219_iZeyjPMsxk_1756948883_img42.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH8603429,LG,LG,과세상품,독일,렌탈배송,수량별,0,착불 또는 선결제,3000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,렌탈서비스,오븐
렌탈상품,55553013,렌탈 냉장고 스탠다드 3869,149604,106,4529629150_TzQBVwamLz_1756948883_img15.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 냉장고, 220V, 소비전력 2.0kW, 크기 1800x900x800mm</div>",CH4183069,보쉬,보쉬,과세상품,대한민국,"택배, 소포, 등기",수량별,0,착불 또는 선결제,0,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,계약관리,냉장고
렌탈상품,53884641,렌탈 식기세척기 스탠다드 8063,4762757,676,9243065548_ezfbREEOrV_1756948883_img28.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH2103442,델롱기,델롱기,과세상품,미국,화물배송,수량별,10000,착불 또는 선결제,0,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,식기세척기
신상품,57749817,양도양수 커피머신 프리미엄 3724,4281606,614,4310149462_ZgLILrgUoa_1756948883_img43.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH8363459,삼성,삼성,과세상품,수입산_아시아_중국,렌탈배송,유료,15000,착불 또는 선결제,5000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,커피머신
신상품,56391279,오븐 프리미엄 1017,2575660,439,5421202434_FuJZUgslrU_1756948883_img88.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH3602331,삼성,삼성,과세상품,이탈리아,직배송,유료,15000,착불 또는 선결제,0,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,양도양수,오븐
렌탈상품,59000269,렌탈 블렌더 스탠다드 5405,4430245,859,1325515914_upvKNxqchn_1756948883_img87.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 블렌더, 220V, 소비전력 0.7kW, 크기 200x200x450mm</div>",CH4773029,LG,LG,과세상품,미국,렌탈배송,유료,5000,착불 또는 선결제,10000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,상업용기기,블렌더
중고상품,54052547,주서기 스탠다드 8597,2765879,513,6977052030_xbqMRERtyC_1756948883_img50.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 주서기, 220V, 소비전력 0.8kW, 크기 250x250x400mm</div>",CH3503527,델롱기,델롱기,과세상품,수입산_아시아_중국,"택배, 소포, 등기",수량별,5000,착불 또는 선결제,15000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,주서기
신상품,56083052,오븐 스탠다드 3143,68374,991,6554061041_AspoAXwTGF_1756948883_img33.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH3211014,키친에이드,키친에이드,과세상품,일본,렌탈배송,수량별,15000,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,오븐
신상품,54845075,양도양수 오븐 스탠다드 4555,1893276,42,2630192416_TwGeSBypVG_1756948883_img89.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH7315203,키친에이드,키친에이드,과세상품,독일,직배송,수량별,10000,착불 또는 선결제,10000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,양도양수,오븐
렌탈상품,57629116,렌탈 그릴 프리미엄 7985,1797333,550,4780056729_DMTJepDPnJ_1756948883_img24.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 그릴, 220V, 소비전력 2.5kW, 크기 700x400x200mm</div>",CH4486733,보쉬,보쉬,과세상품,일본,"택배, 소포, 등기",유료,5000,착불 또는 선결제,0,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,그릴
신상품,56520527,오븐 스탠다드 9061,1001453,735,9442070695_gAfmwCzQLd_1756948883_img66.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH8906216,LG,LG,과세상품,이탈리아,"택배, 소포, 등기",무료,5000,선결제,5000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,렌탈서비스,오븐
중고상품,57129538,전자레인지 프리미엄 6168,4399794,241,8481738558_XeYtMGeWFk_1756948883_img78.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH4217870,키친에이드,키친에이드,과세상품,일본,화물배송,수량별,0,착불 또는 선결제,3000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,전자레인지
중고상품,53421018,양도양수 전자레인지 프리미엄 5495,1628865,341,8674930376_KuHvniXLEb_1756948883_img49.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH9234051,키친에이드,키친에이드,과세상품,중국,렌탈배송,무료,3000,선결제,5000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,전자레인지
신상품,58116397,전자레인지 프리미엄 5670,3252416,410,2307332613_bLhQqHhGgH_1756948883_img54.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH4303760,삼성,삼성,과세상품,독일,직배송,무료,12000,선결제,5000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,전자레인지
신상품,56366791,양도양수 제빙기 프리미엄 3921,2849154,429,7052536183_QEQeFlqKjW_1756948883_img78.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 제빙기, 220V, 소비전력 1.5kW, 크기 600x500x800mm</div>",CH6985462,브레빌,브레빌,과세상품,이탈리아,화물배송,수량별,15000,착불 또는 선결제,15000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,렌탈서비스,제빙기
신상품,52683882,오븐 프리미엄 7711,643566,897,9306079373_ykbTHmutgc_1756948883_img80.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH5410814,보쉬,보쉬,과세상품,이탈리아,렌탈배송,유료,10000,착불 또는 선결제,0,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,오븐
렌탈상품,50095380,렌탈 오븐 스탠다드 1522,732125,382,8987254999_tLQRGMdRns_1756948883_img56.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH8720164,네스프레소,네스프레소,과세상품,대한민국,화물배송,유료,3000,착불 또는 선결제,0,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,오븐
중고상품,51324896,믹서 스탠다드 8242,353033,696,7175731804_fLPDTYpxbH_1756948883_img30.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH7493004,보쉬,보쉬,과세상품,미국,화물배송,무료,12000,선결제,3000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,렌탈서비스,믹서
신상품,59052942,양도양수 스팀오븐 프리미엄 8744,1026366,217,5439867861_TQHdYywDoX_1756948883_img25.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 스팀오븐, 220V, 소비전력 3.8kW, 크기 1200x800x700mm</div>",CH1814590,쿠진아트,쿠진아트,과세상품,이탈리아,직배송,유료,10000,착불 또는 선결제,0,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,렌탈서비스,스팀오븐
신상품,59909148,전자레인지 스탠다드 8765,1287668,768,8247363409_zBOpQlBAjp_1756948883_img83.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH5460550,네스프레소,네스프레소,과세상품,대한민국,직배송,무료,10000,선결제,5000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,전자레인지
신상품,53125292,전자레인지 스탠다드 6924,4122083,233,5754930740_oJeZKdnODN_1756948883_img90.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH2610212,보쉬,보쉬,과세상품,독일,렌탈배송,수량별,12000,착불 또는 선결제,3000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,전자레인지
렌탈상품,57268279,렌탈 주서기 스탠다드 4817,2243268,787,9211939048_BwxrtKidLP_1756948883_img40.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 주서기, 220V, 소비전력 0.8kW, 크기 250x250x400mm</div>",CH4737941,보쉬,보쉬,과세상품,중국,화물배송,수량별,0,착불 또는 선결제,5000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,주서기
신상품,58948880,양도양수 전자레인지 스탠다드 9666,284526,187,4776958143_dvmxMHVkSO_1756948883_img72.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH8386514,브레빌,브레빌,과세상품,중국,화물배송,무료,15000,선결제,0,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,전자레인지
중고상품,56461681,양도양수 식기세척기 스탠다드 9232,1080455,371,4829590109_YEvSihGess_1756948883_img39.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH9355748,LG,LG,과세상품,일본,직배송,유료,12000,착불 또는 선결제,3000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,유지보수,식기세척기
중고상품,59120511,양도양수 믹서 프리미엄 2305,3460573,105,1181012974_xBhOfvlooc_1756948883_img74.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH5541260,쿠진아트,쿠진아트,과세상품,수입산_아시아_중국,직배송,수량별,3000,착불 또는 선결제,10000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,양도양수,믹서
중고상품,51842154,전자레인지 프리미엄 7182,3959274,719,6498403657_cDzdxcfWhh_1756948883_img55.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH8569911,델롱기,델롱기,과세상품,미국,직배송,유료,10000,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,전자레인지
중고상품,59317023,식기세척기 스탠다드 6673,4708023,980,5297309569_SaCTzqkGjG_1756948883_img22.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH1592759,보쉬,보쉬,과세상품,일본,렌탈배송,수량별,12000,착불 또는 선결제,0,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,양도양수,식기세척기
렌탈상품,56226784,렌탈 커피머신 프리미엄 5318,1294793,86,6313344567_JQejYaprQd_1756948883_img67.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH5511997,쿠진아트,쿠진아트,과세상품,독일,렌탈배송,무료,12000,선결제,10000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,커피머신
렌탈상품,56850213,렌탈 커피머신 스탠다드 8842,1026784,109,3156151000_JyRqQoKSBo_1756948883_img88.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH7297490,네스프레소,네스프레소,과세상품,이탈리아,렌탈배송,유료,10000,착불 또는 선결제,15000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,커피머신
